zcta,BlockCode,TechCategory,max_ad_down,max_ad_up
94607,060014030001003,Copper (DSL/VDSL),18.0,1.5
94607,060014030001004,Copper (DSL/VDSL),75.0,20.0
94607,060014030001009,Copper (DSL/VDSL),18.0,1.5
94607,060014030001010,Copper (DSL/VDSL),18.0,1.5
94607,060014030002002,Copper (DSL/VDSL),18.0,1.5
94607,060014030002004,Copper (DSL/VDSL),18.0,1.5
94607,060014030002005,Copper (DSL/VDSL),18.0,1.5
94607,060014030002006,Copper (DSL/VDSL),25.0,5.0
94607,060014030002007,Copper (DSL/VDSL),100.0,20.0
94607,060014030002008,Copper (DSL/VDSL),18.0,1.5
94607,060014030002009,Copper (DSL/VDSL),18.0,1.5
94607,060014030002009,Other/Unknown,0.416,0.416
94607,060014030002010,Copper (DSL/VDSL),75.0,20.0
94607,060014030002011,Copper (DSL/VDSL),100.0,20.0
94607,060014030002011,Fiber to the Premises,1000.0,1000.0
94607,060014030002012,Copper (DSL/VDSL),100.0,20.0
94607,060014030002013,Copper (DSL/VDSL),100.0,20.0
94607,060014030002013,Fiber to the Premises,1000.0,1000.0
94607,060014030002014,Copper (DSL/VDSL),100.0,20.0
94607,060014030002020,Copper (DSL/VDSL),50.0,10.0
94607,060014030003003,Copper (DSL/VDSL),18.0,1.5
94607,060014030003003,Fiber to the Premises,1000.0,1000.0
94607,060014030003004,Copper (DSL/VDSL),18.0,1.5
94607,060014030003005,Copper (DSL/VDSL),100.0,20.0
94607,060014030003006,Copper (DSL/VDSL),18.0,1.5
94607,060014030003007,Copper (DSL/VDSL),100.0,20.0
94607,060014031001004,Copper (DSL/VDSL),18.0,1.5
94607,060014031001004,Fiber to the Premises,1000.0,1000.0
94607,060014031001005,Fiber to the Premises,1000.0,1000.0
94607,060014031001006,Copper (DSL/VDSL),100.0,20.0
94607,060014031001009,Copper (DSL/VDSL),18.0,1.5
94607,060014031001009,Fiber to the Premises,1000.0,1000.0
94607,060014031001010,Copper (DSL/VDSL),18.0,1.5
94607,060014031001011,Copper (DSL/VDSL),100.0,20.0
94607,060014031001011,Fiber to the Premises,1000.0,1000.0
94607,060014031001012,Copper (DSL/VDSL),50.0,10.0
94607,060014031001012,Fiber to the Premises,1000.0,1000.0
94607,060014031001013,Copper (DSL/VDSL),100.0,20.0
94607,060014031001013,Fiber to the Premises,1000.0,1000.0
94607,060014031001014,Copper (DSL/VDSL),18.0,1.5
94607,060014031001015,Copper (DSL/VDSL),100.0,20.0
94607,060014031002000,Copper (DSL/VDSL),100.0,20.0
94607,060014031002000,Fiber to the Premises,1000.0,1000.0
94607,060014031002001,Copper (DSL/VDSL),100.0,20.0
94607,060014031002002,Copper (DSL/VDSL),100.0,20.0
94607,060014031002002,Fiber to the Premises,1000.0,1000.0
94607,060014031002003,Copper (DSL/VDSL),75.0,20.0
94607,060014031002003,Fiber to the Premises,1000.0,1000.0
94607,060014031002004,Copper (DSL/VDSL),18.0,1.5
94607,060014031002004,Fiber to the Premises,1000.0,1000.0
94607,060014031002005,Copper (DSL/VDSL),12.0,1.5
94607,060014031002005,Fiber to the Premises,1000.0,1000.0
94607,060014031002006,Copper (DSL/VDSL),12.0,1.5
94607,060014031002007,Copper (DSL/VDSL),18.0,1.5
94607,060014031002008,Copper (DSL/VDSL),100.0,20.0
94607,060014031002009,Copper (DSL/VDSL),75.0,20.0
94607,060014031002009,Fiber to the Premises,1000.0,1000.0
94607,060014031002010,Copper (DSL/VDSL),18.0,1.5
94607,060014031002011,Copper (DSL/VDSL),50.0,10.0
94607,060014031002012,Copper (DSL/VDSL),12.0,1.5
94607,060014031002013,Copper (DSL/VDSL),12.0,1.5
94607,060014033011000,Copper (DSL/VDSL),100.0,20.0
94607,060014033011001,Copper (DSL/VDSL),100.0,20.0
94607,060014033011002,Copper (DSL/VDSL),18.0,1.5
94607,060014033011003,Copper (DSL/VDSL),100.0,20.0
94607,060014033011004,Copper (DSL/VDSL),100.0,20.0
94607,060014033011005,Copper (DSL/VDSL),100.0,20.0
94607,060014033011006,Copper (DSL/VDSL),100.0,20.0
94607,060014033011007,Copper (DSL/VDSL),100.0,20.0
94607,060014033011008,Copper (DSL/VDSL),100.0,20.0
94607,060014033012000,Copper (DSL/VDSL),75.0,20.0
94607,060014033012001,Copper (DSL/VDSL),75.0,20.0
94607,060014033012002,Copper (DSL/VDSL),100.0,20.0
94607,060014033012003,Copper (DSL/VDSL),100.0,20.0
94607,060014033012004,Copper (DSL/VDSL),100.0,20.0
94607,060014033012005,Copper (DSL/VDSL),100.0,20.0
94607,060014033012006,Copper (DSL/VDSL),100.0,20.0
94607,060014033012007,Copper (DSL/VDSL),100.0,20.0
94607,060014033012008,Copper (DSL/VDSL),100.0,20.0
94607,060014033021000,Copper (DSL/VDSL),50.0,10.0
94607,060014033021003,Copper (DSL/VDSL),75.0,20.0
94607,060014033021004,Copper (DSL/VDSL),50.0,10.0
94607,060014033021004,Fiber to the Premises,1000.0,1000.0
94607,060014033021005,Copper (DSL/VDSL),50.0,10.0
94607,060014033021006,Copper (DSL/VDSL),50.0,10.0
94607,060014033021007,Copper (DSL/VDSL),100.0,20.0
94607,060014033021007,Fiber to the Premises,1000.0,1000.0
94607,060014033022001,Copper (DSL/VDSL),75.0,20.0
94607,060014033022002,Copper (DSL/VDSL),100.0,20.0
94607,060014033022003,Copper (DSL/VDSL),100.0,20.0
94607,060014033022004,Copper (DSL/VDSL),100.0,20.0
94607,060014033022005,Copper (DSL/VDSL),0.768,0.384
94607,060014033022006,Copper (DSL/VDSL),100.0,20.0
94607,060014033022007,Copper (DSL/VDSL),100.0,20.0
94607,060014033022010,Copper (DSL/VDSL),100.0,20.0
94607,060014033022011,Copper (DSL/VDSL),75.0,20.0
94607,060014033022012,Copper (DSL/VDSL),50.0,10.0
94607,060014033022013,Copper (DSL/VDSL),3.0,1.0
94607,060014033022014,Copper (DSL/VDSL),12.0,1.5
94607,060014033022015,Copper (DSL/VDSL),3.0,1.0
94607,060014033023000,Copper (DSL/VDSL),100.0,20.0
94607,060014033023001,Copper (DSL/VDSL),75.0,20.0
94607,060014033023002,Copper (DSL/VDSL),100.0,20.0
94607,060014033023003,Copper (DSL/VDSL),10.0,1.0
94607,060014033023004,Copper (DSL/VDSL),100.0,20.0
94607,060014105001002,Copper (DSL/VDSL),100.0,20.0
94607,060014105001003,Copper (DSL/VDSL),50.0,10.0
94607,060014105001003,Fiber to the Premises,1000.0,1000.0
94607,060014105001004,Copper (DSL/VDSL),50.0,10.0
94607,060014105001004,Fiber to the Premises,1000.0,1000.0
94607,060014105001005,Copper (DSL/VDSL),75.0,20.0
94607,060014105001005,Fiber to the Premises,1000.0,1000.0
94607,060014105001006,Copper (DSL/VDSL),75.0,20.0
94607,060014105001006,Fiber to the Premises,1000.0,1000.0
94607,060014105001007,Copper (DSL/VDSL),75.0,20.0
94607,060014105001008,Copper (DSL/VDSL),50.0,10.0
94607,060014105001009,Copper (DSL/VDSL),6.0,1.0
94607,060014105001009,Fiber to the Premises,1000.0,1000.0
94607,060014105002007,Copper (DSL/VDSL),6.0,1.0
94607,060014105002008,Copper (DSL/VDSL),6.0,1.0
94607,060014105002009,Copper (DSL/VDSL),10.0,1.0
94607,060014105002010,Copper (DSL/VDSL),6.0,1.0
94607,060014105002012,Copper (DSL/VDSL),10.0,1.0
94607,060014105002014,Copper (DSL/VDSL),5.0,1.0
94607,060014105002016,Copper (DSL/VDSL),12.0,1.5
94607,060014105002017,Copper (DSL/VDSL),12.0,1.5
94607,060014105002018,Copper (DSL/VDSL),10.0,1.0
94607,060014105002020,Copper (DSL/VDSL),6.0,1.0
94607,060014105002022,Copper (DSL/VDSL),100.0,20.0
94607,060014105002024,Copper (DSL/VDSL),50.0,10.0
94607,060014105002026,Copper (DSL/VDSL),50.0,10.0
94607,060014105002027,Copper (DSL/VDSL),50.0,10.0
94607,060014105002029,Copper (DSL/VDSL),100.0,20.0
94607,060014105002029,Fiber to the Premises,1000.0,1000.0
94607,060014105002030,Copper (DSL/VDSL),50.0,10.0
94607,060014105002032,Copper (DSL/VDSL),25.0,5.0
94607,060014105002033,Copper (DSL/VDSL),75.0,20.0
94607,060014105002034,Copper (DSL/VDSL),50.0,10.0
94607,060014105002035,Copper (DSL/VDSL),25.0,5.0
94607,060014105002036,Copper (DSL/VDSL),50.0,10.0
94607,060014105002038,Copper (DSL/VDSL),25.0,5.0
94607,060019819001001,Copper (DSL/VDSL),6.0,1.0
94607,060019819001001,Fiber to the Premises,1000.0,1000.0
94607,060019819001001,Other/Unknown,0.416,0.416
94607,060019819001002,Copper (DSL/VDSL),3.0,1.0
94607,060019819001004,Copper (DSL/VDSL),18.0,1.5
94607,060019819001005,Copper (DSL/VDSL),100.0,20.0
94607,060019819001005,Fiber to the Premises,1000.0,1000.0
94607,060019819001007,Copper (DSL/VDSL),3.0,1.0
94607,060019819001011,Copper (DSL/VDSL),3.0,1.0
94607,060019820001001,Copper (DSL/VDSL),1.5,1.0
94607,060019820001002,Copper (DSL/VDSL),1.5,1.0
94607,060019820001003,Copper (DSL/VDSL),100.0,20.0
94607,060019820001004,Copper (DSL/VDSL),12.0,1.5
94607,060019820001006,Copper (DSL/VDSL),18.0,1.5
94607,060019820001007,Copper (DSL/VDSL),3.0,1.0
94607,060019820001008,Copper (DSL/VDSL),6.0,1.0
94607,060019820001010,Copper (DSL/VDSL),6.0,1.0
94607,060019820001011,Copper (DSL/VDSL),6.0,1.0
94607,060019820001012,Copper (DSL/VDSL),10.0,1.0
94607,060019820001013,Copper (DSL/VDSL),10.0,1.0
94607,060019820001014,Copper (DSL/VDSL),3.0,1.0
94607,060019820001016,Copper (DSL/VDSL),12.0,1.5
94607,060019820001017,Copper (DSL/VDSL),100.0,20.0
94607,060019820001018,Copper (DSL/VDSL),6.0,1.0
94607,060019820001020,Copper (DSL/VDSL),6.0,1.0
94607,060019820001021,Copper (DSL/VDSL),6.0,1.0
94607,060019820001022,Copper (DSL/VDSL),18.0,1.5
94607,060019820001023,Copper (DSL/VDSL),6.0,1.0
94607,060019820001024,Copper (DSL/VDSL),6.0,1.0
94607,060019820001025,Copper (DSL/VDSL),3.0,1.0
94607,060019832001002,Copper (DSL/VDSL),100.0,20.0
94607,060019832001003,Copper (DSL/VDSL),100.0,20.0
94607,060019832001005,Copper (DSL/VDSL),18.0,1.5
94607,060019832001006,Copper (DSL/VDSL),18.0,1.5
94607,060019832001007,Copper (DSL/VDSL),12.0,1.5
94607,060019832001008,Copper (DSL/VDSL),12.0,1.5
94607,060019832001009,Copper (DSL/VDSL),6.0,1.0
94607,060019832001010,Copper (DSL/VDSL),6.0,1.0
94607,060019832001011,Copper (DSL/VDSL),12.0,1.5
94607,060019832001012,Copper (DSL/VDSL),12.0,1.5
94607,060019832001013,Copper (DSL/VDSL),6.0,1.0
94607,060019832001014,Copper (DSL/VDSL),6.0,1.0
94607,060019832001015,Copper (DSL/VDSL),18.0,1.5
94607,060019832001016,Copper (DSL/VDSL),12.0,1.5
94607,060019832001017,Copper (DSL/VDSL),12.0,1.5
94607,060019832001020,Copper (DSL/VDSL),18.0,1.5
94607,060019832001020,Fiber to the Premises,1000.0,1000.0
94607,060019832001021,Copper (DSL/VDSL),18.0,1.5
94607,060019832001022,Copper (DSL/VDSL),18.0,1.5
94607,060019832001023,Copper (DSL/VDSL),100.0,20.0
94607,060019832001024,Copper (DSL/VDSL),12.0,1.5
94607,060019832001025,Copper (DSL/VDSL),12.0,1.5
94607,060019832001027,Copper (DSL/VDSL),12.0,1.5
94607,060019832002003,Copper (DSL/VDSL),100.0,20.0
94607,060019832002004,Copper (DSL/VDSL),18.0,1.5
94607,060019832002006,Copper (DSL/VDSL),18.0,1.5
94607,060019832002006,Fiber to the Premises,1000.0,1000.0
94607,060019832002007,Copper (DSL/VDSL),18.0,1.5
94607,060019832002008,Copper (DSL/VDSL),18.0,1.5
94607,060019832002009,Copper (DSL/VDSL),100.0,20.0
94607,060019832002011,Copper (DSL/VDSL),100.0,20.0
94607,060019832002012,Copper (DSL/VDSL),100.0,20.0
94607,060019832002013,Copper (DSL/VDSL),100.0,20.0
94607,060019832002014,Copper (DSL/VDSL),100.0,20.0
94607,060019832002018,Copper (DSL/VDSL),18.0,1.5
94607,060019832002019,Copper (DSL/VDSL),75.0,20.0
94607,060019832002020,Copper (DSL/VDSL),12.0,1.5
94607,060019832002020,Fiber to the Premises,1000.0,1000.0
94607,060019832002023,Copper (DSL/VDSL),12.0,1.5
94608,060014007001002,Copper (DSL/VDSL),50.0,10.0
94608,060014007001002,Fiber to the Premises,1000.0,1000.0
94608,060014007001005,Copper (DSL/VDSL),50.0,10.0
94608,060014007001005,Fiber to the Premises,1000.0,1000.0
94608,060014007001011,Copper (DSL/VDSL),75.0,20.0
94608,060014007001011,Fiber to the Premises,1000.0,1000.0
94608,060014007001012,Fiber to the Premises,1000.0,1000.0
94608,060014007001013,Copper (DSL/VDSL),50.0,10.0
94608,060014007001013,Fiber to the Premises,1000.0,1000.0
94608,060014007001014,Fiber to the Premises,1000.0,1000.0
94608,060014007001016,Copper (DSL/VDSL),50.0,10.0
94608,060014007001016,Fiber to the Premises,1000.0,1000.0
94608,060014007001017,Copper (DSL/VDSL),50.0,10.0
94608,060014007001017,Fiber to the Premises,1000.0,1000.0
94608,060014007001018,Fiber to the Premises,1000.0,1000.0
94608,060014007001020,Copper (DSL/VDSL),50.0,10.0
94608,060014007001022,Copper (DSL/VDSL),25.0,5.0
94608,060014007001022,Fiber to the Premises,1000.0,1000.0
94608,060014007001023,Copper (DSL/VDSL),50.0,10.0
94608,060014007001023,Fiber to the Premises,1000.0,1000.0
94608,060014007001024,Copper (DSL/VDSL),100.0,20.0
94608,060014007001024,Fiber to the Premises,1000.0,1000.0
94608,060014007001027,Copper (DSL/VDSL),25.0,5.0
94608,060014007001027,Fiber to the Premises,1000.0,1000.0
94608,060014007001028,Copper (DSL/VDSL),18.0,1.5
94608,060014007001028,Fiber to the Premises,1000.0,1000.0
94608,060014007002003,Copper (DSL/VDSL),100.0,20.0
94608,060014007002003,Fiber to the Premises,1000.0,1000.0
94608,060014007002004,Copper (DSL/VDSL),100.0,20.0
94608,060014007002004,Fiber to the Premises,1000.0,1000.0
94608,060014007002005,Copper (DSL/VDSL),100.0,20.0
94608,060014007002005,Fiber to the Premises,1000.0,1000.0
94608,060014007002006,Copper (DSL/VDSL),100.0,20.0
94608,060014007002006,Fiber to the Premises,1000.0,1000.0
94608,060014007002008,Copper (DSL/VDSL),75.0,20.0
94608,060014007002008,Fiber to the Premises,1000.0,1000.0
94608,060014007002009,Copper (DSL/VDSL),25.0,5.0
94608,060014007002009,Fiber to the Premises,1000.0,1000.0
94608,060014007002010,Copper (DSL/VDSL),75.0,20.0
94608,060014007002010,Fiber to the Premises,1000.0,1000.0
94608,060014007002011,Copper (DSL/VDSL),100.0,20.0
94608,060014007002011,Fiber to the Premises,1000.0,1000.0
94608,060014007002014,Copper (DSL/VDSL),100.0,20.0
94608,060014007002014,Fiber to the Premises,1000.0,1000.0
94608,060014007002015,Fiber to the Premises,1000.0,1000.0
94608,060014007002016,Copper (DSL/VDSL),25.0,5.0
94608,060014007002016,Fiber to the Premises,1000.0,1000.0
94608,060014007002017,Copper (DSL/VDSL),25.0,5.0
94608,060014007002017,Fiber to the Premises,1000.0,1000.0
94608,060014007002018,Copper (DSL/VDSL),100.0,20.0
94608,060014007002018,Fiber to the Premises,1000.0,1000.0
94608,060014007002019,Copper (DSL/VDSL),25.0,5.0
94608,060014007002019,Fiber to the Premises,1000.0,1000.0
94608,060014007002020,Copper (DSL/VDSL),25.0,5.0
94608,060014007002020,Fiber to the Premises,1000.0,1000.0
94608,060014007003002,Copper (DSL/VDSL),100.0,20.0
94608,060014007003002,Fiber to the Premises,1000.0,1000.0
94608,060014007003003,Copper (DSL/VDSL),50.0,10.0
94608,060014007003003,Fiber to the Premises,1000.0,1000.0
94608,060014007003004,Fiber to the Premises,1000.0,1000.0
94608,060014007003005,Copper (DSL/VDSL),50.0,10.0
94608,060014007003005,Fiber to the Premises,1000.0,1000.0
94608,060014007003008,Copper (DSL/VDSL),50.0,10.0
94608,060014007003008,Fiber to the Premises,1000.0,1000.0
94608,060014007003009,Copper (DSL/VDSL),50.0,10.0
94608,060014007003009,Fiber to the Premises,1000.0,1000.0
94608,060014007003010,Copper (DSL/VDSL),50.0,10.0
94608,060014007003010,Fiber to the Premises,1000.0,1000.0
94608,060014007003011,Copper (DSL/VDSL),100.0,20.0
94608,060014007003011,Fiber to the Premises,1000.0,1000.0
94608,060014007004008,Copper (DSL/VDSL),50.0,10.0
94608,060014007004008,Fiber to the Premises,1000.0,1000.0
94608,060014007004009,Copper (DSL/VDSL),50.0,10.0
94608,060014007004009,Fiber to the Premises,1000.0,1000.0
94608,060014007004010,Copper (DSL/VDSL),50.0,10.0
94608,060014007004010,Fiber to the Premises,1000.0,1000.0
94608,060014007004012,Copper (DSL/VDSL),75.0,20.0
94608,060014007004012,Fiber to the Premises,1000.0,1000.0
94608,060014007004013,Fiber to the Premises,1000.0,1000.0
94608,060014007004014,Copper (DSL/VDSL),100.0,20.0
94608,060014007004014,Fiber to the Premises,1000.0,1000.0
94608,060014007004015,Copper (DSL/VDSL),50.0,10.0
94608,060014007004015,Fiber to the Premises,1000.0,1000.0
94608,060014007004016,Copper (DSL/VDSL),50.0,10.0
94608,060014007004016,Fiber to the Premises,1000.0,1000.0
94608,060014007004017,Copper (DSL/VDSL),75.0,20.0
94608,060014007004017,Fiber to the Premises,1000.0,1000.0
94608,060014007004020,Copper (DSL/VDSL),50.0,10.0
94608,060014007004020,Fiber to the Premises,1000.0,1000.0
94608,060014007004021,Copper (DSL/VDSL),50.0,10.0
94608,060014007004021,Fiber to the Premises,1000.0,1000.0
94608,060014008001001,Copper (DSL/VDSL),100.0,20.0
94608,060014008001001,Fiber to the Premises,1000.0,1000.0
94608,060014008001004,Copper (DSL/VDSL),5.0,1.0
94608,060014008001005,Copper (DSL/VDSL),100.0,20.0
94608,060014008001006,Copper (DSL/VDSL),100.0,20.0
94608,060014008001007,Copper (DSL/VDSL),100.0,20.0
94608,060014008001009,Copper (DSL/VDSL),100.0,20.0
94608,060014008001009,Fiber to the Premises,1000.0,1000.0
94608,060014008001010,Copper (DSL/VDSL),100.0,20.0
94608,060014008001010,Fiber to the Premises,1000.0,1000.0
94608,060014008001011,Copper (DSL/VDSL),100.0,20.0
94608,060014008001011,Fiber to the Premises,1000.0,1000.0
94608,060014008001012,Copper (DSL/VDSL),100.0,20.0
94608,060014008001012,Fiber to the Premises,1000.0,1000.0
94608,060014008001013,Copper (DSL/VDSL),100.0,20.0
94608,060014008001013,Fiber to the Premises,1000.0,1000.0
94608,060014008001015,Copper (DSL/VDSL),100.0,20.0
94608,060014008001016,Copper (DSL/VDSL),100.0,20.0
94608,060014008001017,Copper (DSL/VDSL),75.0,20.0
94608,060014008001018,Fiber to the Premises,1000.0,1000.0
94608,060014008001019,Copper (DSL/VDSL),50.0,10.0
94608,060014008001019,Fiber to the Premises,1000.0,1000.0
94608,060014008001020,Copper (DSL/VDSL),50.0,10.0
94608,060014008001020,Fiber to the Premises,1000.0,1000.0
94608,060014008001021,Copper (DSL/VDSL),100.0,20.0
94608,060014008001021,Fiber to the Premises,1000.0,1000.0
94608,060014008001022,Copper (DSL/VDSL),100.0,20.0
94608,060014008001022,Fiber to the Premises,1000.0,1000.0
94608,060014008001023,Copper (DSL/VDSL),100.0,20.0
94608,060014008001023,Fiber to the Premises,1000.0,1000.0
94608,060014008001025,Copper (DSL/VDSL),75.0,20.0
94608,060014008001025,Fiber to the Premises,1000.0,1000.0
94608,060014008001027,Copper (DSL/VDSL),50.0,10.0
94608,060014008001027,Fiber to the Premises,1000.0,1000.0
94608,060014008002000,Copper (DSL/VDSL),50.0,10.0
94608,060014008002000,Fiber to the Premises,1000.0,1000.0
94608,060014008002001,Copper (DSL/VDSL),100.0,20.0
94608,060014008002001,Fiber to the Premises,1000.0,1000.0
94608,060014008002002,Copper (DSL/VDSL),100.0,20.0
94608,060014008002002,Fiber to the Premises,1000.0,1000.0
94608,060014008002003,Copper (DSL/VDSL),100.0,20.0
94608,060014008002003,Fiber to the Premises,1000.0,1000.0
94608,060014008002004,Copper (DSL/VDSL),75.0,20.0
94608,060014008002004,Fiber to the Premises,1000.0,1000.0
94608,060014008002006,Copper (DSL/VDSL),100.0,20.0
94608,060014008002006,Fiber to the Premises,1000.0,1000.0
94608,060014008002007,Copper (DSL/VDSL),50.0,10.0
94608,060014008002007,Fiber to the Premises,1000.0,1000.0
94608,060014008002008,Copper (DSL/VDSL),50.0,10.0
94608,060014008002008,Fiber to the Premises,1000.0,1000.0
94608,060014008002009,Copper (DSL/VDSL),100.0,20.0
94608,060014008002009,Fiber to the Premises,1000.0,1000.0
94608,060014008002010,Copper (DSL/VDSL),50.0,10.0
94608,060014008002010,Fiber to the Premises,1000.0,1000.0
94608,060014008002011,Copper (DSL/VDSL),3.0,1.0
94608,060014008002011,Fiber to the Premises,1000.0,1000.0
94608,060014008002012,Copper (DSL/VDSL),3.0,1.0
94608,060014008002012,Fiber to the Premises,1000.0,1000.0
94608,060014008003000,Copper (DSL/VDSL),50.0,10.0
94608,060014008003000,Fiber to the Premises,1000.0,1000.0
94608,060014008003001,Copper (DSL/VDSL),75.0,20.0
94608,060014008003001,Fiber to the Premises,1000.0,1000.0
94608,060014008003002,Copper (DSL/VDSL),100.0,20.0
94608,060014008003002,Fiber to the Premises,1000.0,1000.0
94608,060014008003004,Copper (DSL/VDSL),50.0,10.0
94608,060014008003004,Fiber to the Premises,1000.0,1000.0
94608,060014008003005,Copper (DSL/VDSL),50.0,10.0
94608,060014008003005,Fiber to the Premises,1000.0,1000.0
94608,060014008003006,Copper (DSL/VDSL),18.0,1.5
94608,060014008003006,Fiber to the Premises,1000.0,1000.0
94608,060014008003007,Copper (DSL/VDSL),75.0,20.0
94608,060014008003007,Fiber to the Premises,1000.0,1000.0
94608,060014008003008,Copper (DSL/VDSL),100.0,20.0
94608,060014008003008,Fiber to the Premises,1000.0,1000.0
94608,060014008003009,Copper (DSL/VDSL),100.0,20.0
94608,060014008003009,Fiber to the Premises,1000.0,1000.0
94608,060014008003011,Copper (DSL/VDSL),100.0,20.0
94608,060014008003011,Fiber to the Premises,1000.0,1000.0
94608,060014008003012,Copper (DSL/VDSL),50.0,10.0
94608,060014008003012,Fiber to the Premises,1000.0,1000.0
94608,060014008003013,Copper (DSL/VDSL),25.0,5.0
94608,060014008003013,Fiber to the Premises,1000.0,1000.0
94608,060014008003015,Copper (DSL/VDSL),75.0,20.0
94608,060014008003015,Fiber to the Premises,1000.0,1000.0
94608,060014009001000,Copper (DSL/VDSL),75.0,20.0
94608,060014009001001,Copper (DSL/VDSL),50.0,10.0
94608,060014009001001,Fiber to the Premises,1000.0,1000.0
94608,060014009001002,Copper (DSL/VDSL),100.0,20.0
94608,060014009001002,Fiber to the Premises,1000.0,1000.0
94608,060014009001003,Copper (DSL/VDSL),100.0,20.0
94608,060014009001003,Fiber to the Premises,1000.0,1000.0
94608,060014009001004,Copper (DSL/VDSL),50.0,10.0
94608,060014009001004,Fiber to the Premises,1000.0,1000.0
94608,060014009001005,Copper (DSL/VDSL),75.0,20.0
94608,060014009001005,Fiber to the Premises,1000.0,1000.0
94608,060014009001006,Copper (DSL/VDSL),75.0,20.0
94608,060014009001006,Fiber to the Premises,1000.0,1000.0
94608,060014009001007,Copper (DSL/VDSL),100.0,20.0
94608,060014009001007,Fiber to the Premises,1000.0,1000.0
94608,060014009001008,Copper (DSL/VDSL),100.0,20.0
94608,060014009001008,Fiber to the Premises,1000.0,1000.0
94608,060014009001009,Copper (DSL/VDSL),50.0,10.0
94608,060014009001009,Fiber to the Premises,1000.0,1000.0
94608,060014009001010,Copper (DSL/VDSL),50.0,10.0
94608,060014009001010,Fiber to the Premises,1000.0,1000.0
94608,060014009001012,Copper (DSL/VDSL),75.0,20.0
94608,060014009001012,Fiber to the Premises,1000.0,1000.0
94608,060014009001013,Copper (DSL/VDSL),50.0,10.0
94608,060014009001013,Fiber to the Premises,1000.0,1000.0
94608,060014009002000,Copper (DSL/VDSL),100.0,20.0
94608,060014009002000,Fiber to the Premises,1000.0,1000.0
94608,060014009002001,Copper (DSL/VDSL),50.0,10.0
94608,060014009002001,Fiber to the Premises,1000.0,1000.0
94608,060014009002003,Copper (DSL/VDSL),75.0,20.0
94608,060014009002003,Fiber to the Premises,1000.0,1000.0
94608,060014009002004,Copper (DSL/VDSL),100.0,20.0
94608,060014009002004,Fiber to the Premises,1000.0,1000.0
94608,060014009002005,Copper (DSL/VDSL),100.0,20.0
94608,060014009002005,Fiber to the Premises,1000.0,1000.0
94608,060014009002006,Copper (DSL/VDSL),100.0,20.0
94608,060014009002007,Copper (DSL/VDSL),50.0,10.0
94608,060014009002007,Fiber to the Premises,1000.0,1000.0
94608,060014009002008,Copper (DSL/VDSL),100.0,20.0
94608,060014009002008,Fiber to the Premises,1000.0,1000.0
94608,060014009002009,Fiber to the Premises,1000.0,1000.0
94608,060014009002010,Copper (DSL/VDSL),100.0,20.0
94608,060014009002010,Fiber to the Premises,1000.0,1000.0
94608,060014009002011,Copper (DSL/VDSL),50.0,10.0
94608,060014009002011,Fiber to the Premises,1000.0,1000.0
94608,060014009002012,Copper (DSL/VDSL),75.0,20.0
94608,060014009002012,Fiber to the Premises,1000.0,1000.0
94608,060014010001003,Copper (DSL/VDSL),100.0,20.0
94608,060014010001003,Fiber to the Premises,1000.0,1000.0
94608,060014010001004,Copper (DSL/VDSL),100.0,20.0
94608,060014010001004,Fiber to the Premises,1000.0,1000.0
94608,060014010001005,Copper (DSL/VDSL),100.0,20.0
94608,060014010001005,Fiber to the Premises,1000.0,1000.0
94608,060014010001008,Copper (DSL/VDSL),50.0,10.0
94608,060014010001008,Fiber to the Premises,1000.0,1000.0
94608,060014010002002,Copper (DSL/VDSL),100.0,20.0
94608,060014010002002,Fiber to the Premises,1000.0,1000.0
94608,060014010002003,Copper (DSL/VDSL),100.0,20.0
94608,060014010002003,Fiber to the Premises,1000.0,1000.0
94608,060014010002004,Copper (DSL/VDSL),100.0,20.0
94608,060014010002005,Fiber to the Premises,1000.0,1000.0
94608,060014010002006,Copper (DSL/VDSL),100.0,20.0
94608,060014010002006,Fiber to the Premises,1000.0,1000.0
94608,060014010002007,Copper (DSL/VDSL),100.0,20.0
94608,060014010002007,Fiber to the Premises,1000.0,1000.0
94608,060014010003002,Copper (DSL/VDSL),75.0,20.0
94608,060014010003002,Fiber to the Premises,1000.0,1000.0
94608,060014010003003,Copper (DSL/VDSL),100.0,20.0
94608,060014010003003,Fiber to the Premises,1000.0,1000.0
94608,060014010003004,Fiber to the Premises,1000.0,1000.0
94608,060014010003005,Copper (DSL/VDSL),100.0,20.0
94608,060014010003005,Fiber to the Premises,1000.0,1000.0
94608,060014010003006,Copper (DSL/VDSL),100.0,20.0
94608,060014010003006,Fiber to the Premises,1000.0,1000.0
94608,060014010003010,Copper (DSL/VDSL),50.0,10.0
94608,060014010003010,Fiber to the Premises,1000.0,1000.0
94608,060014010003011,Copper (DSL/VDSL),75.0,20.0
94608,060014010003011,Fiber to the Premises,1000.0,1000.0
94608,060014010003012,Copper (DSL/VDSL),75.0,20.0
94608,060014010003012,Fiber to the Premises,1000.0,1000.0
94608,060014010003013,Copper (DSL/VDSL),18.0,1.5
94608,060014010005004,Copper (DSL/VDSL),50.0,10.0
94608,060014010005004,Fiber to the Premises,1000.0,1000.0
94608,060014010005005,Copper (DSL/VDSL),75.0,20.0
94608,060014010005005,Fiber to the Premises,1000.0,1000.0
94608,060014010005006,Copper (DSL/VDSL),50.0,10.0
